37.803095;-122.414179;940 COLUMBUS AVE, SAN FRANCISCO, CA
37.739462;-122.41898;249 CORTLAND AVE, SAN FRANCISCO, CA
37.739121;-122.417059;439 CORTLAND AVE, SAN FRANCISCO, CA
37.739089;-122.416903;448 CORTLAND AVE, SAN FRANCISCO, CA
37.738893;-122.414609;801 CORTLAND AVE, SAN FRANCISCO, CA
37.738883;-122.414404;820 CORTLAND AVE, SAN FRANCISCO, CA
37.7349;-122.416892;399 CRESCENT AVE, SAN FRANCISCO, CA
37.734862;-122.416042;511 CRESCENT ST, SAN FRANCISCO, CA
37.74484;-122.3884;1455 CUSTER AVE, SAN FRANCISCO, CA
37.784659;-122.408536;55 CYRIL MAGNIN ST, SAN FRANCISCO, CA
37.754914;-122.400646;1199 DE HARO ST, SAN FRANCISCO, CA
37.764252;-122.401526;444 DE HARO ST, STE 101, SAN FRANCISCO, CA
37.747187;-122.459316;404 DEWEY BLVD, SAN FRANCISCO, CA
37.744007;-122.438531;5260 DIAMOND HEIGHTS BLVD, SAN FRANCISCO, CA
37.743731;-122.438053;5290 DIAMOND HEIGHTS BLVD, SAN FRANCISCO, CA
37.734207;-122.433934;2815 DIAMOND ST, SAN FRANCISCO, CA
37.734163;-122.433967;2816 DIAMOND ST, SAN FRANCISCO, CA
37.733494;-122.434163;2900 DIAMOND ST, SAN FRANCISCO, CA
37.751637;-122.436331;741 DIAMOND ST, SAN FRANCISCO, CA
37.780674;-122.438939;1201 DIVISADERO ST, SAN FRANCISCO, CA
37.784855;-122.439789;1661 DIVISADERO ST, SAN FRANCISCO, CA
37.792608;-122.441352;2500 DIVISADERO ST, SAN FRANCISCO, CA
37.774151;-122.437628;501 DIVISADERO ST, SAN FRANCISCO, CA
37.774535;-122.437688;550 DIVISADERO ST, SAN FRANCISCO, CA
37.775227;-122.437848;621 DIVISADERO ST, SAN FRANCISCO, CA
37.776306;-122.438042;736 DIVISADERO ST, SAN FRANCISCO, CA
37.776707;-122.438139;793 DIVISADERO ST, SAN FRANCISCO, CA
37.777415;-122.438269;860 DIVISADERO ST, SAN FRANCISCO, CA
37.777399;-122.438285;861 DIVISADERO ST, SAN FRANCISCO, CA
37.786566;-122.440116;1836 DIVISADERO ST, SAN FRANCISCO, CA
37.739614;-122.403114;60 DORMAN AVE, SAN FRANCISCO, CA
37.739456;-122.403612;81 DORMAN AVE, SAN FRANCISCO, CA
37.755548;-122.43884;499 DOUGLASS ST, SAN FRANCISCO, CA
37.793861;-122.396431;15 DRUMM ST, SAN FRANCISCO, CA
37.78431;-122.40976;123 EDDY ST, SAN FRANCISCO, CA
37.784315;-122.409855;128 EDDY ST, SAN FRANCISCO, CA
37.784144;-122.411134;200 EDDY ST, SAN FRANCISCO, CA
37.783973;-122.412273;289 EDDY ST, SAN FRANCISCO, CA
37.783835;-122.41334;345 EDDY ST, SAN FRANCISCO, CA
37.783745;-122.414053;399 EDDY ST, SAN FRANCISCO, CA
37.783526;-122.415703;499 EDDY ST, SAN FRANCISCO, CA
37.783495;-122.416073;500 EDDY ST, SAN FRANCISCO, CA
37.783147;-122.418742;678 EDDY ST, SAN FRANCISCO, CA
37.78265;-122.422682;904 EDDY ST, SAN FRANCISCO, CA
37.78541;-122.408888;160 ELLIS ST, SAN FRANCISCO, CA
37.785205;-122.410299;251 ELLIS ST, SAN FRANCISCO, CA
37.784925;-122.412648;396-398 ELLIS ST, SAN FRANCISCO, CA
37.784879;-122.41299;402 ELLIS ST, SAN FRANCISCO, CA
